,Open,High,Low,Close,Adj Close,Volume,Date,stock_name
0,694.039978,695.719971,684.369995,690.179993,683.339539,442900.0,2021-07-07,ASML
1,670.97998,675.599976,664.830017,673.690002,667.012939,849400.0,2021-07-08,ASML
2,683.969971,693.0,678.929993,691.359985,684.507813,583600.0,2021-07-09,ASML
3,700.0,708.51001,699.169983,707.809998,700.7948,618500.0,2021-07-12,ASML
4,706.25,710.659973,703.599976,706.419983,699.418579,623300.0,2021-07-13,ASML
5,719.97998,723.01001,712.880005,716.51001,709.408569,852000.0,2021-07-14,ASML
6,712.570007,713.27002,696.840027,703.940002,696.963135,729400.0,2021-07-15,ASML
7,702.880005,706.98999,686.869995,687.419983,680.606873,578300.0,2021-07-16,ASML
8,673.849976,684.320007,671.590027,684.0,677.220764,855300.0,2021-07-19,ASML
9,676.859985,688.659973,672.929993,684.049988,677.270264,805600.0,2021-07-20,ASML
10,705.940002,721.090027,700.690002,721.0,713.854004,1281300.0,2021-07-21,ASML
11,733.0,740.059998,724.200012,729.919983,722.685608,946000.0,2021-07-22,ASML
12,747.789978,756.780029,743.090027,748.140015,740.725098,1069800.0,2021-07-23,ASML
13,758.200012,759.0,748.380005,754.090027,746.616089,691800.0,2021-07-26,ASML
14,751.169983,752.150024,733.059998,745.599976,738.210205,881200.0,2021-07-27,ASML
15,750.0,761.039978,745.400024,759.859985,752.328857,716500.0,2021-07-28,ASML
16,761.630005,767.890015,759.859985,765.710022,758.120972,634000.0,2021-07-29,ASML
17,760.77002,768.700012,756.789978,766.73999,759.140686,488200.0,2021-07-30,ASML
18,770.809998,775.840027,768.409973,769.650024,762.021912,499900.0,2021-08-02,ASML
19,770.530029,780.450012,767.51001,779.530029,771.803955,533700.0,2021-08-03,ASML
20,792.01001,798.570007,787.799988,795.47998,787.595886,629700.0,2021-08-04,ASML
21,805.51001,805.640015,790.320007,794.75,786.873108,723700.0,2021-08-05,ASML
22,784.5,787.190002,779.900024,783.280029,775.516785,556900.0,2021-08-06,ASML
23,790.219971,792.25,785.599976,788.679993,780.863281,477100.0,2021-08-09,ASML
24,795.590027,797.039978,783.830017,789.289978,781.467224,589500.0,2021-08-10,ASML
25,791.140015,793.340027,781.419983,789.219971,781.397888,421300.0,2021-08-11,ASML
26,788.700012,788.700012,778.530029,781.070007,773.328674,764600.0,2021-08-12,ASML
27,779.140015,789.590027,776.539978,788.960022,781.140503,454700.0,2021-08-13,ASML
28,787.830017,790.969971,779.73999,787.349976,779.546387,426000.0,2021-08-16,ASML
29,781.76001,783.390015,770.400024,776.559998,768.863403,483600.0,2021-08-17,ASML
30,776.219971,785.380005,772.030029,772.450012,764.794128,452500.0,2021-08-18,ASML
31,761.869995,784.01001,761.210022,781.51001,773.764343,514000.0,2021-08-19,ASML
32,785.080017,790.880005,778.01001,788.179993,780.368225,507700.0,2021-08-20,ASML
33,795.030029,812.5,794.570007,811.619995,803.575928,724300.0,2021-08-23,ASML
34,806.099976,807.710022,801.580017,805.609985,797.625427,453800.0,2021-08-24,ASML
35,808.419983,813.369995,805.0,807.869995,799.863037,471100.0,2021-08-25,ASML
36,808.27002,815.830017,804.159973,810.940002,802.902649,450000.0,2021-08-26,ASML
37,814.25,834.77002,813.77002,832.919983,824.664795,658900.0,2021-08-27,ASML
38,839.940002,843.01001,836.76001,839.590027,831.268677,491000.0,2021-08-30,ASML
39,843.780029,844.159973,827.210022,833.039978,824.783569,579300.0,2021-08-31,ASML
40,838.719971,850.719971,836.690002,842.169983,833.82312,581900.0,2021-09-01,ASML
41,852.159973,862.049988,848.869995,861.280029,852.743774,746800.0,2021-09-02,ASML
42,848.52002,862.97998,848.52002,858.109985,849.605164,698000.0,2021-09-03,ASML
43,865.289978,868.880005,857.76001,861.77002,853.228882,780900.0,2021-09-07,ASML
44,857.609985,859.900024,849.919983,857.98999,849.486328,714900.0,2021-09-08,ASML
45,855.47998,862.76001,852.099976,853.5,845.040771,641900.0,2021-09-09,ASML
46,870.940002,875.359985,857.400024,858.869995,850.357605,1137400.0,2021-09-10,ASML
47,869.219971,872.210022,861.039978,871.23999,862.60498,636000.0,2021-09-13,ASML
48,883.820007,895.929993,879.679993,888.070007,879.26825,978300.0,2021-09-14,ASML
49,886.98999,890.01001,879.440002,889.330017,880.515747,799700.0,2021-09-15,ASML
50,877.140015,889.780029,875.440002,887.309998,878.515747,811400.0,2021-09-16,ASML
51,875.099976,875.309998,852.409973,859.849976,851.327881,1670500.0,2021-09-17,ASML
52,838.880005,845.48999,829.700012,840.73999,832.407288,1122600.0,2021-09-20,ASML
53,860.0,862.369995,844.48999,854.72998,846.258606,905700.0,2021-09-21,ASML
54,851.830017,871.650024,849.460022,864.73999,856.169434,669400.0,2021-09-22,ASML
55,877.390015,888.719971,877.26001,879.780029,871.060425,744500.0,2021-09-23,ASML
56,867.359985,873.359985,865.119995,868.820007,860.208984,510400.0,2021-09-24,ASML
57,843.280029,847.880005,833.049988,835.309998,827.031067,1063900.0,2021-09-27,ASML
58,794.840027,799.340027,773.070007,780.169983,772.437561,2390100.0,2021-09-28,ASML
59,785.0,786.22998,749.119995,750.419983,742.982422,2216000.0,2021-09-29,ASML
60,754.25,762.320007,742.289978,745.109985,737.725098,1078800.0,2021-09-30,ASML
61,745.0,745.0,728.369995,741.809998,734.457764,1180400.0,2021-10-01,ASML
62,728.900024,730.159973,709.030029,712.940002,705.873962,1663500.0,2021-10-04,ASML
63,725.039978,742.630005,722.619995,732.869995,725.606384,1201500.0,2021-10-05,ASML
64,725.380005,734.700012,719.01001,732.5,725.240112,973000.0,2021-10-06,ASML
65,745.409973,753.669983,742.22998,746.820007,739.418152,1267500.0,2021-10-07,ASML
66,749.359985,749.73999,729.330017,730.27002,723.032166,1039700.0,2021-10-08,ASML
67,722.780029,735.830017,721.359985,721.890015,714.735229,702500.0,2021-10-11,ASML
68,734.0,734.0,722.400024,725.049988,717.863892,868400.0,2021-10-12,ASML
69,743.150024,749.460022,740.0,744.419983,737.041931,1170000.0,2021-10-13,ASML
70,769.599976,778.640015,765.679993,778.289978,770.576233,1370500.0,2021-10-14,ASML
71,780.960022,789.640015,775.840027,789.400024,781.576172,877400.0,2021-10-15,ASML
72,774.090027,788.330017,772.98999,788.219971,780.407776,1014600.0,2021-10-18,ASML
73,788.179993,801.619995,786.299988,800.960022,793.021606,956600.0,2021-10-19,ASML
74,782.23999,785.140015,758.23999,767.700012,760.091187,1894900.0,2021-10-20,ASML
75,764.530029,787.559998,763.869995,787.559998,779.754333,1083100.0,2021-10-21,ASML
76,798.190002,808.799988,796.27002,800.969971,793.031372,1294600.0,2021-10-22,ASML
77,799.690002,803.190002,787.01001,788.440002,780.625671,786000.0,2021-10-25,ASML
78,796.400024,797.98999,784.190002,791.22998,783.387939,741400.0,2021-10-26,ASML
79,798.059998,818.950012,797.200012,801.0,793.061157,949800.0,2021-10-27,ASML
80,814.119995,821.919983,810.719971,813.190002,805.13031,687500.0,2021-10-28,ASML
81,807.22998,814.460022,804.75,812.880005,804.823425,583800.0,2021-10-29,ASML
82,806.909973,808.0,796.47998,807.450012,799.447266,573600.0,2021-11-01,ASML
83,812.320007,817.690002,811.289978,812.02002,806.062317,503800.0,2021-11-02,ASML
84,818.400024,831.580017,810.47998,830.02002,823.930298,566900.0,2021-11-03,ASML
85,831.640015,853.150024,829.599976,850.48999,844.250061,1058200.0,2021-11-04,ASML
86,852.22998,854.640015,841.640015,847.0,840.785706,735300.0,2021-11-05,ASML
87,855.51001,856.950012,848.0,849.929993,843.694153,728100.0,2021-11-08,ASML
88,852.01001,855.460022,842.0,850.049988,843.813293,676500.0,2021-11-09,ASML
89,829.609985,835.440002,815.109985,817.849976,811.849548,737700.0,2021-11-10,ASML
90,833.27002,839.039978,829.200012,833.390015,827.275574,416000.0,2021-11-11,ASML
91,840.0,855.0,835.099976,851.630005,845.381714,531200.0,2021-11-12,ASML
92,855.0,861.599976,852.98999,856.719971,850.434326,638000.0,2021-11-15,ASML
93,851.52002,862.609985,847.23999,860.549988,854.236267,690900.0,2021-11-16,ASML
94,859.200012,868.0,857.599976,859.460022,853.154297,549400.0,2021-11-17,ASML
95,877.419983,881.119995,870.559998,879.119995,872.670044,865800.0,2021-11-18,ASML
96,866.849976,867.549988,854.469971,857.169983,850.881042,778200.0,2021-11-19,ASML
97,855.0,859.659973,824.719971,825.75,819.691589,880800.0,2021-11-22,ASML
98,811.659973,819.359985,793.119995,807.47998,801.555603,1193000.0,2021-11-23,ASML
99,782.0,803.47998,777.440002,802.390015,796.502991,1246700.0,2021-11-24,ASML
100,786.960022,795.919983,776.01001,782.02002,776.282471,786300.0,2021-11-26,ASML
101,795.01001,815.72998,789.98999,815.01001,809.030396,1410700.0,2021-11-29,ASML
102,807.070007,821.349976,787.150024,791.51001,785.70282,1144500.0,2021-11-30,ASML
103,812.559998,832.679993,802.440002,804.0,798.101196,1201200.0,2021-12-01,ASML
104,784.440002,796.450012,778.320007,789.380005,783.58844,957100.0,2021-12-02,ASML
105,785.969971,790.73999,759.840027,771.52002,765.859497,1115600.0,2021-12-03,ASML
106,758.880005,761.400024,741.400024,756.390015,750.840515,1222900.0,2021-12-06,ASML
107,788.0,809.400024,783.719971,806.01001,800.096436,983200.0,2021-12-07,ASML
108,803.210022,805.0,796.190002,803.919983,798.021729,551500.0,2021-12-08,ASML
109,786.159973,790.01001,772.359985,772.609985,766.941467,709100.0,2021-12-09,ASML
110,777.280029,783.650024,772.47998,781.840027,776.10376,602700.0,2021-12-10,ASML
111,780.570007,781.840027,764.340027,764.469971,758.861145,615100.0,2021-12-13,ASML
112,754.419983,760.309998,743.25,754.390015,748.855164,842400.0,2021-12-14,ASML
113,764.570007,792.599976,760.659973,792.219971,786.407593,910700.0,2021-12-15,ASML
114,799.0,799.840027,753.619995,755.0,749.460693,1006900.0,2021-12-16,ASML
115,751.159973,758.0,743.960022,749.869995,744.368286,1656700.0,2021-12-17,ASML
116,747.599976,756.719971,744.450012,752.880005,747.356262,647100.0,2021-12-20,ASML
117,775.72998,784.450012,765.02002,783.039978,777.294922,838100.0,2021-12-21,ASML
118,777.799988,792.119995,775.0,792.119995,786.30835,534800.0,2021-12-22,ASML
119,794.640015,805.719971,794.080017,801.409973,795.530151,496600.0,2021-12-23,ASML
120,794.400024,813.590027,794.359985,811.429993,805.476624,527500.0,2021-12-27,ASML
121,817.299988,817.299988,803.090027,804.77002,798.86554,548500.0,2021-12-28,ASML
122,798.109985,805.23999,794.400024,801.97998,796.095947,404900.0,2021-12-29,ASML
123,803.690002,808.289978,799.919983,800.219971,794.348877,411900.0,2021-12-30,ASML
124,801.51001,805.280029,795.880005,796.140015,790.298828,236400.0,2021-12-31,ASML
125,795.73999,799.359985,784.960022,797.48999,791.638916,720600.0,2022-01-03,ASML
126,793.630005,793.630005,763.289978,779.190002,773.473206,874100.0,2022-01-04,ASML
127,765.909973,766.539978,745.039978,745.669983,740.199097,1193200.0,2022-01-05,ASML
128,739.530029,763.76001,729.809998,763.119995,757.521118,2041200.0,2022-01-06,ASML
129,758.390015,763.359985,743.599976,756.099976,750.552551,1363300.0,2022-01-07,ASML
130,716.52002,727.659973,702.299988,727.169983,721.834839,1973400.0,2022-01-10,ASML
131,706.98999,731.440002,700.710022,729.159973,723.810242,2120700.0,2022-01-11,ASML
132,739.309998,749.450012,735.0,742.169983,736.724792,959700.0,2022-01-12,ASML
133,772.409973,777.919983,728.640015,730.080017,724.723511,1628700.0,2022-01-13,ASML
134,735.599976,746.599976,728.169983,744.530029,739.067505,1313600.0,2022-01-14,ASML
135,741.030029,741.070007,714.23999,715.22998,709.982422,1178500.0,2022-01-18,ASML
136,736.940002,738.880005,698.710022,698.820007,693.692871,1593200.0,2022-01-19,ASML
137,724.890015,729.97998,706.210022,706.460022,701.276855,1536500.0,2022-01-20,ASML
138,707.289978,721.200012,694.710022,694.72998,689.632874,1689600.0,2022-01-21,ASML
139,666.049988,688.640015,648.630005,687.419983,682.376465,2833100.0,2022-01-24,ASML
140,652.640015,668.159973,643.820007,648.570007,643.811523,2095300.0,2022-01-25,ASML
141,661.630005,679.380005,644.659973,653.26001,648.467163,1376700.0,2022-01-26,ASML
142,664.799988,665.0,631.400024,634.659973,630.00354,1465300.0,2022-01-27,ASML
143,633.599976,644.97998,620.669983,644.969971,640.237915,1339700.0,2022-01-28,ASML
144,650.700012,677.549988,648.030029,677.200012,672.231506,1357400.0,2022-01-31,ASML
145,682.549988,683.710022,666.27002,681.47998,676.480042,945000.0,2022-02-01,ASML
146,687.950012,691.23999,674.090027,686.75,681.711426,713600.0,2022-02-02,ASML
147,659.090027,664.669983,644.469971,645.929993,641.190918,1212000.0,2022-02-03,ASML
148,648.049988,661.210022,643.299988,652.809998,648.020447,863100.0,2022-02-04,ASML
149,654.150024,661.409973,648.549988,650.030029,645.260864,520300.0,2022-02-07,ASML
150,636.849976,655.359985,635.599976,653.469971,648.675537,745300.0,2022-02-08,ASML
151,670.789978,682.22998,663.880005,680.369995,675.378235,842000.0,2022-02-09,ASML
152,654.590027,677.619995,653.0,656.880005,652.060547,961200.0,2022-02-10,ASML
153,657.539978,660.320007,625.25,628.23999,623.630676,1116300.0,2022-02-11,ASML
154,626.150024,634.950012,620.0,627.909973,623.303101,890200.0,2022-02-14,ASML
155,647.47998,658.349976,642.309998,656.409973,651.593994,821400.0,2022-02-15,ASML
156,651.0,666.0,644.669983,663.859985,658.989319,610000.0,2022-02-16,ASML
157,659.309998,662.219971,650.0,650.429993,645.657898,1020600.0,2022-02-17,ASML
158,652.119995,657.77002,640.98999,647.830017,643.076965,899400.0,2022-02-18,ASML
159,638.5,653.0,629.859985,640.27002,635.572449,934000.0,2022-02-22,ASML
160,651.080017,654.450012,631.01001,631.72998,627.095093,997000.0,2022-02-23,ASML
161,600.289978,658.859985,599.679993,656.840027,652.020874,2047800.0,2022-02-24,ASML
162,656.909973,667.140015,650.0,667.119995,662.225403,1295400.0,2022-02-25,ASML
163,647.650024,672.570007,647.650024,666.51001,661.619934,1979000.0,2022-02-28,ASML
164,660.210022,665.099976,627.580017,634.210022,629.556885,1097300.0,2022-03-01,ASML
