,Open,High,Low,Close,Adj Close,Volume,Date,stock_name
0,244.070007,244.279999,241.339996,243.220001,235.420547,2381700.0,2021-07-07,AMGN
1,244.240005,246.699997,242.449997,244.279999,236.446548,1994300.0,2021-07-08,AMGN
2,243.089996,245.929993,241.710007,245.199997,237.337036,1609900.0,2021-07-09,AMGN
3,244.490005,247.899994,243.539993,244.369995,236.533646,2149400.0,2021-07-12,AMGN
4,245.389999,246.75,242.979996,244.830002,236.978897,1618200.0,2021-07-13,AMGN
5,244.220001,245.330002,241.490005,244.699997,236.853058,2185200.0,2021-07-14,AMGN
6,244.330002,247.570007,242.139999,246.630005,238.721176,2106700.0,2021-07-15,AMGN
7,248.080002,249.529999,246.539993,247.960007,240.008545,3141400.0,2021-07-16,AMGN
8,247.800003,249.949997,244.850006,246.729996,238.817963,2529900.0,2021-07-19,AMGN
9,247.270004,250.389999,245.710007,246.889999,238.972855,3035200.0,2021-07-20,AMGN
10,246.910004,246.960007,242.690002,244.850006,236.998245,1901900.0,2021-07-21,AMGN
11,243.979996,246.220001,243.130005,244.740005,236.8918,1379800.0,2021-07-22,AMGN
12,246.270004,248.559998,244.869995,247.720001,239.77623,1747300.0,2021-07-23,AMGN
13,247.720001,248.389999,244.809998,245.080002,237.220886,1518500.0,2021-07-26,AMGN
14,244.119995,245.610001,243.380005,244.679993,236.83371,2166400.0,2021-07-27,AMGN
15,244.550003,247.699997,243.520004,244.25,236.417511,1649100.0,2021-07-28,AMGN
16,244.460007,245.160004,242.210007,242.460007,234.684906,1498900.0,2021-07-29,AMGN
17,242.619995,243.100006,240.630005,241.539993,233.794388,2284100.0,2021-07-30,AMGN
18,242.119995,242.479996,238.369995,239.789993,232.100525,1849400.0,2021-08-02,AMGN
19,240.759995,244.389999,239.410004,244.080002,236.25296,2320400.0,2021-08-03,AMGN
20,238.369995,239.419998,227.100006,228.309998,220.988663,6952800.0,2021-08-04,AMGN
21,228.75,234.039993,228.059998,233.990005,226.486526,3294100.0,2021-08-05,AMGN
22,231.850006,233.25,228.770004,230.149994,222.769653,2363800.0,2021-08-06,AMGN
23,230.520004,231.399994,227.220001,227.889999,220.582138,2250300.0,2021-08-09,AMGN
24,228.199997,228.199997,223.940002,227.960007,220.649887,2860200.0,2021-08-10,AMGN
25,229.139999,230.0,227.490005,228.130005,220.814423,2104900.0,2021-08-11,AMGN
26,228.199997,229.479996,225.809998,228.149994,220.833771,1798600.0,2021-08-12,AMGN
27,229.110001,231.889999,228.759995,229.679993,222.314743,1797300.0,2021-08-13,AMGN
28,228.259995,231.289993,227.919998,231.070007,225.387268,2434500.0,2021-08-16,AMGN
29,229.660004,231.279999,229.520004,231.199997,225.514053,2666500.0,2021-08-17,AMGN
30,230.520004,231.330002,226.600006,226.839996,221.261276,2988100.0,2021-08-18,AMGN
31,225.690002,227.699997,223.300003,224.389999,218.871536,2669000.0,2021-08-19,AMGN
32,224.389999,226.240005,222.009995,223.529999,218.032684,2811600.0,2021-08-20,AMGN
33,224.179993,227.440002,223.770004,225.639999,220.09079,1932600.0,2021-08-23,AMGN
34,225.520004,225.679993,223.559998,224.380005,218.861786,1790400.0,2021-08-24,AMGN
35,224.309998,224.830002,221.179993,221.589996,216.140396,2173200.0,2021-08-25,AMGN
36,222.059998,222.059998,220.160004,221.470001,216.023346,2844500.0,2021-08-26,AMGN
37,222.220001,225.360001,220.220001,222.779999,217.301132,2660900.0,2021-08-27,AMGN
38,222.279999,225.309998,222.100006,224.130005,218.617935,1881800.0,2021-08-30,AMGN
39,224.940002,225.649994,223.339996,225.529999,219.98349,2904700.0,2021-08-31,AMGN
40,225.550003,226.119995,221.880005,223.350006,217.857117,2699000.0,2021-09-01,AMGN
41,223.639999,226.029999,223.429993,225.960007,220.402954,1817800.0,2021-09-02,AMGN
42,225.759995,227.190002,224.199997,226.369995,220.802826,1664100.0,2021-09-03,AMGN
43,223.0,224.940002,219.520004,221.339996,215.89653,3281800.0,2021-09-07,AMGN
44,221.330002,222.289993,220.100006,220.869995,215.438095,2140400.0,2021-09-08,AMGN
45,220.5,220.649994,215.410004,215.580002,210.278214,3273600.0,2021-09-09,AMGN
46,216.5,216.990005,213.550003,213.75,208.49321,2217800.0,2021-09-10,AMGN
47,217.059998,219.050003,215.070007,216.720001,211.390167,2553400.0,2021-09-13,AMGN
48,217.600006,217.919998,215.119995,216.039993,210.726883,1999300.0,2021-09-14,AMGN
49,216.770004,219.919998,215.860001,218.130005,212.765503,2555600.0,2021-09-15,AMGN
50,218.020004,218.649994,214.0,217.360001,212.014435,2695600.0,2021-09-16,AMGN
