,Open,High,Low,Close,Adj Close,Volume,Date,stock_name
0,143.539993,144.889999,142.660004,144.570007,143.748734,104911600.0,2021-07-07,AAPL
1,141.580002,144.059998,140.669998,143.240005,142.426285,105575500.0,2021-07-08,AAPL
2,142.75,145.649994,142.649994,145.110001,144.285675,99890800.0,2021-07-09,AAPL
3,146.210007,146.320007,144.0,144.5,143.679123,76299700.0,2021-07-12,AAPL
4,144.029999,147.460007,143.630005,145.639999,144.812653,100827100.0,2021-07-13,AAPL
5,148.100006,149.570007,147.679993,149.149994,148.302704,127050800.0,2021-07-14,AAPL
6,149.240005,150.0,147.089996,148.479996,147.63652,106820300.0,2021-07-15,AAPL
7,148.460007,149.759995,145.880005,146.389999,145.558395,93251400.0,2021-07-16,AAPL
8,143.75,144.070007,141.669998,142.449997,141.640762,121434600.0,2021-07-19,AAPL
9,143.460007,147.100006,142.960007,146.149994,145.319748,96350000.0,2021-07-20,AAPL
10,145.529999,146.130005,144.630005,145.399994,144.574005,74993500.0,2021-07-21,AAPL
11,145.940002,148.199997,145.809998,146.800003,145.966064,77338200.0,2021-07-22,AAPL
12,147.550003,148.720001,146.919998,148.559998,147.716064,71447400.0,2021-07-23,AAPL
13,148.270004,149.830002,147.699997,148.990005,148.143631,72434100.0,2021-07-26,AAPL
14,149.119995,149.210007,145.550003,146.770004,145.936249,104818600.0,2021-07-27,AAPL
15,144.809998,146.970001,142.539993,144.979996,144.156387,118931200.0,2021-07-28,AAPL
16,144.690002,146.550003,144.580002,145.639999,144.812653,56699500.0,2021-07-29,AAPL
17,144.380005,146.330002,144.110001,145.860001,145.031387,70440600.0,2021-07-30,AAPL
18,146.360001,146.949997,145.25,145.520004,144.693359,62880000.0,2021-08-02,AAPL
19,145.809998,148.039993,145.179993,147.360001,146.522873,64786600.0,2021-08-03,AAPL
20,147.270004,147.789993,146.279999,146.949997,146.115219,56368300.0,2021-08-04,AAPL
21,146.979996,147.839996,146.169998,147.059998,146.224579,46397700.0,2021-08-05,AAPL
22,146.350006,147.110001,145.630005,146.139999,145.527512,54126800.0,2021-08-06,AAPL
23,146.199997,146.699997,145.520004,146.089996,145.477722,48908700.0,2021-08-09,AAPL
24,146.440002,147.710007,145.300003,145.600006,144.989792,69023100.0,2021-08-10,AAPL
25,146.050003,146.720001,145.529999,145.860001,145.248688,48493500.0,2021-08-11,AAPL
26,146.190002,149.050003,145.839996,148.889999,148.266006,72282600.0,2021-08-12,AAPL
27,148.970001,149.440002,148.270004,149.100006,148.475128,59375000.0,2021-08-13,AAPL
28,148.539993,151.190002,146.470001,151.119995,150.486649,103296000.0,2021-08-16,AAPL
29,150.229996,151.679993,149.089996,150.190002,149.560562,92229700.0,2021-08-17,AAPL
30,149.800003,150.720001,146.149994,146.360001,145.746597,86326000.0,2021-08-18,AAPL
31,145.029999,148.0,144.5,146.699997,146.085175,86960300.0,2021-08-19,AAPL
32,147.440002,148.5,146.779999,148.190002,147.568939,60549600.0,2021-08-20,AAPL
33,148.309998,150.190002,147.889999,149.710007,149.082581,60131800.0,2021-08-23,AAPL
34,149.449997,150.860001,149.149994,149.619995,148.992935,48606400.0,2021-08-24,AAPL
35,149.809998,150.320007,147.800003,148.360001,147.738205,58991300.0,2021-08-25,AAPL
36,148.350006,149.119995,147.509995,147.539993,146.921646,48597200.0,2021-08-26,AAPL
37,147.479996,148.75,146.830002,148.600006,147.977219,55802400.0,2021-08-27,AAPL
38,149.0,153.490005,148.610001,153.119995,152.478271,90956700.0,2021-08-30,AAPL
39,152.660004,152.800003,151.289993,151.830002,151.19368,86453100.0,2021-08-31,AAPL
40,152.830002,154.979996,152.339996,152.509995,151.870819,80313700.0,2021-09-01,AAPL
41,153.869995,154.720001,152.399994,153.649994,153.006042,71115500.0,2021-09-02,AAPL
42,153.759995,154.630005,153.089996,154.300003,153.653336,57808700.0,2021-09-03,AAPL
43,154.970001,157.259995,154.389999,156.690002,156.033325,82278300.0,2021-09-07,AAPL
44,156.979996,157.039993,153.979996,155.110001,154.45993,74420200.0,2021-09-08,AAPL
45,155.490005,156.110001,153.949997,154.070007,153.424301,57305700.0,2021-09-09,AAPL
46,155.0,155.479996,148.699997,148.970001,148.345657,140893200.0,2021-09-10,AAPL
47,150.630005,151.419998,148.75,149.550003,148.923233,102404300.0,2021-09-13,AAPL
48,150.350006,151.070007,146.910004,148.119995,147.499207,109296300.0,2021-09-14,AAPL
49,148.559998,149.440002,146.369995,149.029999,148.405396,83281300.0,2021-09-15,AAPL
50,148.440002,148.970001,147.220001,148.789993,148.166397,68034100.0,2021-09-16,AAPL
51,148.820007,148.820007,145.759995,146.059998,145.447861,129868800.0,2021-09-17,AAPL
52,143.800003,144.839996,141.270004,142.940002,142.340942,123478900.0,2021-09-20,AAPL
53,143.929993,144.600006,142.779999,143.429993,142.828873,75834000.0,2021-09-21,AAPL
54,144.449997,146.429993,143.699997,145.850006,145.238739,76404300.0,2021-09-22,AAPL
55,146.649994,147.080002,145.639999,146.830002,146.214645,64838200.0,2021-09-23,AAPL
56,145.660004,147.470001,145.559998,146.919998,146.304245,53477900.0,2021-09-24,AAPL
57,145.470001,145.960007,143.820007,145.369995,144.760742,74150700.0,2021-09-27,AAPL
58,143.25,144.75,141.690002,141.910004,141.315247,108972300.0,2021-09-28,AAPL
59,142.470001,144.449997,142.029999,142.830002,142.231415,74602000.0,2021-09-29,AAPL
60,143.660004,144.380005,141.279999,141.5,140.906967,89056700.0,2021-09-30,AAPL
61,141.899994,142.919998,139.110001,142.649994,142.052155,94639600.0,2021-10-01,AAPL
62,141.759995,142.210007,138.270004,139.139999,138.556854,98322000.0,2021-10-04,AAPL
63,139.490005,142.240005,139.360001,141.110001,140.518616,80861100.0,2021-10-05,AAPL
64,139.470001,142.149994,138.369995,142.0,141.404877,83221100.0,2021-10-06,AAPL
65,143.059998,144.220001,142.720001,143.289993,142.689453,61732700.0,2021-10-07,AAPL
66,144.029999,144.179993,142.559998,142.899994,142.301102,58773200.0,2021-10-08,AAPL
67,142.270004,144.809998,141.809998,142.809998,142.211472,64452200.0,2021-10-11,AAPL
68,143.229996,143.25,141.039993,141.509995,140.916931,73035900.0,2021-10-12,AAPL
69,141.240005,141.399994,139.199997,140.910004,140.319458,78762700.0,2021-10-13,AAPL
70,142.110001,143.880005,141.509995,143.759995,143.157486,69907100.0,2021-10-14,AAPL
71,143.770004,144.899994,143.509995,144.839996,144.232971,67940300.0,2021-10-15,AAPL
72,143.449997,146.839996,143.160004,146.550003,145.935806,85589200.0,2021-10-18,AAPL
73,147.009995,149.169998,146.550003,148.759995,148.136536,76378900.0,2021-10-19,AAPL
74,148.699997,149.75,148.119995,149.259995,148.634445,58418800.0,2021-10-20,AAPL
75,148.809998,149.639999,147.869995,149.479996,148.853516,61421000.0,2021-10-21,AAPL
76,149.690002,150.179993,148.639999,148.690002,148.066849,58883400.0,2021-10-22,AAPL
77,148.679993,149.369995,147.619995,148.639999,148.017044,50720600.0,2021-10-25,AAPL
